,Depth,Depth_pred,XRF/Hardness Sample #,XRF/Hardness Sample #_pred,HLD,HLD_pred,Na,Na_pred,Mg,Mg_pred,Al,Al_pred,Si,Si_pred,P,P_pred,S,S_pred,Cl,Cl_pred,K,K_pred,Ca,Ca_pred,Ti,Ti_pred,V,V_pred,Cr,Cr_pred,Mn,Mn_pred,Fe,Fe_pred,Co,Co_pred,Ni,Ni_pred,Cu,Cu_pred,Zn,Zn_pred,Ga,Ga_pred,As,As_pred,Se,Se_pred,Rb,Rb_pred,Sr,Sr_pred,Y,Y_pred,Zr,Zr_pred,Nb,Nb_pred,Mo,Mo_pred,Ba,Ba_pred,Pb,Pb_pred,Th,Th_pred,U,U_pred
207,30.09248,38.77414321899414,279,365.7904357910156,757,803.3599090576172,0.3368,0.06873846054077148,2.5896,2.9345619678497314,3.6942,2.953062415122986,28.4778,30.377461433410645,0.0859,0.1066981852054596,0.5851,0.49881857074797153,0.0,-0.004378901794552803,2.7208,2.317275285720825,5.6773,7.285242080688477,0.2442,0.2032744511961937,0.0057,0.0036157891154289246,0.0019,0.0015907208435237408,0.6783,0.7532697319984436,1.7275,1.4721956104040146,0.0006,0.0005475876678247005,0.0022,0.0015505114570260048,0.001,0.0006089684320613742,0.0109,0.006429705070331693,0.0012,0.0006732695183018222,0.0007,0.0003996255691163242,0.0002,7.224192813737318e-05,0.0075,0.005529033252969384,0.0066,0.00689273327589035,0.0023,0.0021712746238335967,0.0205,0.02460539899766445,0.001,0.0006842270959168673,0.0008,0.0012312151957303286,0.0265,0.023914135992527008,0.0,0.000727497274056077,0.0007,0.0003325947327539325,0.001,0.000421958917286247
208,30.196361,22.514232635498047,280,203.2156982421875,824,797.6129455566406,0.159,0.1557331383228302,2.6311,2.679279088973999,3.6309,3.269126296043396,28.4859,29.949442863464355,0.0787,0.07908505201339722,0.5831,0.4945776183158159,0.0,0.0013960320502519608,2.7232,2.427994728088379,5.6798,6.437636852264404,0.2418,0.22097711637616158,0.004,0.0040662167593836784,0.0021,0.0020148982293903828,0.674,0.5702992081642151,1.7226,1.5414002984762192,0.0005,0.0005767637339886278,0.0025,0.0014683646149933338,0.0006,0.0006328329909592867,0.0097,0.006726597668603063,0.0014,0.0008141049765981734,0.0005,0.0004061952349729836,0.0,3.689136792672798e-05,0.007,0.006274151615798473,0.0066,0.006132652051746845,0.0024,0.0022309664636850357,0.0202,0.02341581881046295,0.001,0.0007221046835184097,0.0012,0.001193593954667449,0.0307,0.02414921671152115,0.001,0.0006969766691327095,0.0003,0.0004183213459327817,0.0,0.0004663996514864266
209,30.284771,18.186443328857422,281,159.94534301757812,803,791.1070251464844,0.0266,0.16045832633972168,2.7166,2.463996648788452,3.248,3.617669701576233,28.731,30.122994422912598,0.1055,0.08979532122612,0.4946,0.5353861544281244,0.0,-0.0007366780191659927,2.5424,2.6343932151794434,6.6899,5.637462615966797,0.2082,0.23761435598134995,0.0039,0.004400560632348061,0.0032,0.002299231942743063,0.7721,0.3784857392311096,1.538,1.5497884303331375,0.0004,0.0006184447702253237,0.0027,0.0012368252500891685,0.0005,0.0006905235932208598,0.0053,0.002993858652189374,0.0009,0.001013225773931481,0.0004,0.0004297355771996081,0.0,3.1603580282535404e-05,0.0062,0.007058114046230912,0.0069,0.006170978303998709,0.0024,0.0023503974080085754,0.0243,0.02635524794459343,0.0008,0.0008001087699085474,0.001,0.0014599694404751062,0.0149,0.021268196403980255,0.0007,0.0005614415276795626,0.0,0.0003342799609526992,0.0,0.00043605867540463805
210,30.495849,32.11064147949219,283,299.1606750488281,819,808.3693542480469,0.0,0.10279002785682678,2.7799,3.097301959991455,3.422,2.6574819087982178,32.2751,29.3035888671875,0.0905,0.12837746739387512,0.5187,0.44225781597197056,0.0,-0.0010555451735854149,2.4854,2.112791895866394,6.5165,7.754441738128662,0.2508,0.20324811339378357,0.0035,0.0032595526427030563,0.0015,0.001379071269184351,0.7689,0.8257571458816528,1.5223,1.4563154429197311,0.0007,0.0005024354322813451,0.0012,0.0015796506777405739,0.0003,0.0005284235812723637,0.0052,0.004772057058289647,0.0009,0.0006493244072771631,0.0003,0.00036147114587947726,0.0003,7.350577652687207e-05,0.0059,0.005072614178061485,0.007,0.007183666806668043,0.0024,0.002209670201409608,0.0289,0.02664368972182274,0.0008,0.0006876139668747783,0.0015,0.001343408366665244,0.0232,0.018716774880886078,0.0,0.0004466159734874964,0.0003,0.00025545363314449787,0.0,0.00036361004458740354
211,30.598625,28.681087493896484,284,264.97039794921875,814,797.1726684570312,0.0,0.03893974423408508,3.5459,2.9409167766571045,2.484,3.230344295501709,31.5596,30.098834991455078,0.07,0.08728262782096863,0.4246,0.5383204985409975,0.0,0.011045895516872406,1.9253,2.4394307136535645,8.6374,7.111729621887207,0.1378,0.22401801869273186,0.0038,0.0036332597956061363,0.0,0.0014555070083588362,1.0334,0.8348054885864258,1.4525,1.656566634774208,0.0005,0.0006114659772720188,0.0016,0.002007601084187627,0.0,0.0008976204553619027,0.0076,0.007673527346923947,0.0005,0.0007801079627824947,0.0001,0.000407161598559469,0.0,5.7770499552134424e-05,0.004,0.0060143969021737576,0.0067,0.006963095162063837,0.0017,0.002241419453639537,0.0112,0.021539773792028427,0.0004,0.0006821546121500432,0.0006,0.0011696917936205864,0.0088,0.021108970046043396,0.0008,0.0007549370639026165,0.0,0.00027198134921491146,0.0,0.00047977420035749674
212,30.695876,32.6923713684082,285,305.0282897949219,790,812.3903656005859,0.0,-0.05664500594139099,2.5067,2.9577200412750244,3.5948,3.189023733139038,31.1978,32.612521171569824,0.0901,0.1208900511264801,0.6052,0.4904214460402727,0.0,0.002419235184788704,2.7563,2.4127721786499023,5.9031,7.190427303314209,0.2791,0.21530042961239815,0.0033,0.0037417830899357796,0.0015,0.0013718483969569206,0.7046,0.8296886086463928,1.6613,1.526397928595543,0.0006,0.0006278257060330361,0.0022,0.0017023800173774362,0.0006,0.0006536706350743771,0.0055,0.006390198366716504,0.0007,0.000635677672107704,0.0003,0.00033200258621945977,0.0,5.55764781893231e-05,0.0069,0.005473237484693527,0.0067,0.007001157384365797,0.0024,0.0021797672379761934,0.0288,0.023233650252223015,0.0009,0.0006911636446602643,0.0018,0.0012079498264938593,0.0274,0.02537819743156433,0.0009,0.0007859768811613321,0.0004,0.0003538902383297682,0.0004,0.0003785902517847717
213,30.784286,30.784282684326172,286,285.9999084472656,704,704.0000610351562,0.0,-1.4901161193847656e-07,3.2423,3.242300510406494,1.6969,1.6969008445739746,28.0974,28.097402572631836,0.0757,0.07570004463195801,0.4238,0.42380001954734325,0.0,2.421438694000244e-08,1.3516,1.3515998125076294,9.8666,9.866599559783936,0.18,0.18000002950429916,0.0011,0.0011000018566846848,0.0,-1.1641532182693481e-09,1.0062,1.006200134754181,1.2405,1.2405002564191818,0.0004,0.00040000019362196326,0.0014,0.0014000004157423973,0.0,9.022187441587448e-10,0.0025,0.0024999745655804873,0.0002,0.00020000037329737097,0.0002,0.00019999995129182935,0.0,1.2369127944111824e-10,0.0029,0.0029000008944422007,0.0105,0.010500001721084118,0.0018,0.001800000260118395,0.0293,0.029299994930624962,0.0005,0.0004999997327104211,0.0015,0.001499999314546585,0.0122,0.012199990451335907,0.0,-6.984919309616089e-10,0.0,-1.5133991837501526e-09,0.0,-6.402842700481415e-10
214,30.876011,32.22756576538086,287,300.379150390625,736,800.9203796386719,0.1314,0.03753963112831116,2.4715,2.9793918132781982,3.9777,3.0196396112442017,28.6701,29.996386528015137,0.0944,0.09730640053749084,0.7608,0.5044125709682703,0.0,0.009696338325738907,3.0187,2.3332308530807495,5.3163,7.387557506561279,0.2826,0.21526969969272614,0.0044,0.0034346943721175194,0.0046,0.0012899651192128658,0.6256,0.8507658839225769,1.8567,1.552350029349327,0.0006,0.0005596772534772754,0.0025,0.0018258749623782933,0.0008,0.0008367792470380664,0.011,0.007203026907518506,0.001,0.0007254634838318452,0.0006,0.0003819054109044373,0.0,5.211534880800173e-05,0.0082,0.005616182228550315,0.0068,0.007192391436547041,0.0028,0.0021928295609541237,0.0244,0.023328140377998352,0.0011,0.000673272181302309,0.0009,0.001229295739904046,0.0272,0.020012028515338898,0.001,0.0006329193711280823,0.0005,0.0003314041532576084,0.0004,0.00044273590901866555
215,30.985142,31.494693756103516,288,292.8724670410156,836,807.1166076660156,0.0,-0.04478833079338074,2.9571,3.357915163040161,2.7549,2.5132559537887573,30.4433,29.296958923339844,0.1104,0.11107459664344788,0.4121,0.37893455289304256,0.0,-0.004371059127151966,2.273,1.984861969947815,7.1456,8.333504676818848,0.1941,0.18733149766921997,0.0053,0.0029836073517799377,0.0,0.0005168244242668152,0.818,0.8559072613716125,1.3071,1.4049210399389267,0.0004,0.000483938172692433,0.0014,0.0015817961539141834,0.0006,0.0005201406602282077,0.0072,0.00453981920145452,0.0005,0.0005210442614043131,0.0002,0.0002628726069815457,0.0,2.8390015359036624e-05,0.005,0.004496043315157294,0.0064,0.006810939405113459,0.0022,0.0020208981004543602,0.0295,0.02562749572098255,0.0006,0.0006017033010721207,0.0016,0.0012916864361613989,0.0196,0.017703361809253693,0.0009,0.000777773791924119,0.0005,0.00033683073706924915,0.0,0.00023358938051387668
216,31.080245,28.333721160888672,289,261.4241638183594,792,805.0405883789062,0.0,0.24322715401649475,3.4663,3.060140371322632,2.3729,2.326684594154358,29.126,26.113884925842285,0.091,0.10609415173530579,0.3488,0.33159122057259083,0.0,0.000712171196937561,1.9195,1.9064539670944214,9.192,8.259665966033936,0.1733,0.18385643512010574,0.0018,0.00212207343429327,0.0,0.001489686081185937,1.0742,0.92722088098526,1.3927,1.3885434120893478,0.0005,0.00036975982948206365,0.0015,0.001470609160605818,0.0005,0.000583055370952934,0.0147,0.011783502297475934,0.0005,0.0006056993006495759,0.0003,0.0003190246061421931,0.0,7.725068280706182e-05,0.0039,0.00458639906719327,0.0072,0.0074772886000573635,0.0022,0.002341896004509181,0.0218,0.024518020451068878,0.0006,0.0006161894416436553,0.0009,0.0011383909732103348,0.0197,0.019535116851329803,0.0,0.00020131375640630722,0.0004,0.00017714360728859901,0.0,-3.3126736525446177e-05
217,31.185186,31.892478942871094,290,296.9161071777344,833,781.0179748535156,0.0,-0.012063652276992798,2.4841,2.72817063331604,4.5552,3.047350287437439,30.5361,29.487635612487793,0.1169,0.08207559585571289,0.6971,0.47376860305666924,0.0,0.0030891168862581253,3.3396,2.380056619644165,4.974,6.878069877624512,0.2857,0.2075061909854412,0.0044,0.003826160915195942,0.0024,0.0007112647872418165,0.5712,0.7232595086097717,1.766,1.4383877664804459,0.0008,0.0005337459297152236,0.0018,0.001514267292805016,0.0012,0.0005692830891348422,0.0052,0.005994112463667989,0.0015,0.0006922033062437549,0.0006,0.00038607901660725474,0.0,6.629757990594953e-06,0.0082,0.005708400392904878,0.0062,0.006904990412294865,0.0026,0.002129173430148512,0.0239,0.024407418444752693,0.0009,0.0006459334399551153,0.0015,0.0012362180277705193,0.0273,0.02459625154733658,0.0019,0.0007544630207121372,0.0009,0.00029618386179208755,0.0004,0.0003562559140846133
218,31.282475,30.973121643066406,291,287.7876281738281,789,780.9097900390625,0.0,-0.04110881686210632,2.7711,2.803497076034546,3.2337,3.0427082777023315,30.4613,29.930691719055176,0.1003,0.08623117208480835,0.4648,0.516977658495307,0.0,0.00793395284563303,2.4591,2.3830450773239136,7.0389,7.128653526306152,0.2065,0.21428414434194565,0.0031,0.0032227132469415665,0.0015,0.0008027215953916311,0.8103,0.8425000309944153,1.4547,1.5184005349874496,0.0006,0.0005642808973789215,0.0017,0.001791811955627054,0.0003,0.0006820125854574144,0.0076,0.007150781573727727,0.0006,0.0007263225415954366,0.0005,0.0004098499775864184,0.0,9.656338079366833e-06,0.0062,0.005698443623259664,0.0068,0.007162762805819511,0.0023,0.00220169365638867,0.0253,0.023274196311831474,0.0006,0.0006780292605981231,0.0014,0.0012896331027150154,0.0196,0.018076620995998383,0.0009,0.000593886710703373,0.0007,0.00034890463575720787,0.0009,0.0004846659139730036
219,31.380857,35.97510528564453,292,337.8432312011719,813,798.6742401123047,0.0,0.03484615683555603,3.3346,3.11948299407959,2.5799,2.787450909614563,30.6136,29.481822967529297,0.1104,0.10216781497001648,0.4615,0.47174258530139923,0.0,0.01071295328438282,1.9895,2.2038415670394897,9.0481,7.96921968460083,0.2357,0.20535606145858765,0.0022,0.0030967965722084045,0.0,0.0009314976632595062,0.9584,0.9758847951889038,1.4374,1.52584570646286,0.0006,0.000523082198924385,0.0015,0.001911913976073265,0.0003,0.0007974653271958232,0.0089,0.010242005111649632,0.0006,0.0006417087424779311,0.0004,0.00036043551517650485,0.0,3.680715599330142e-05,0.0046,0.005158778978511691,0.0091,0.007537449477240443,0.0023,0.002180062932893634,0.0398,0.024452663958072662,0.0006,0.0006825384916737676,0.0021,0.001234627328813076,0.0206,0.01803477853536606,0.0,0.0005908138118684292,0.0005,0.00041992124170064926,0.0004,0.00043681671377271414
220,31.478146,30.836727142333984,293,286.3748779296875,699,783.4002685546875,0.0,-0.04570010304450989,2.6456,2.5699570178985596,3.5259,3.266140103340149,31.4798,30.352633476257324,0.0674,0.09049120545387268,0.6167,0.5628176815807819,0.0,0.007215501740574837,2.5496,2.5343815088272095,6.3936,6.3195037841796875,0.2395,0.2268412560224533,0.0045,0.0038197143003344536,0.0013,0.001270931214094162,0.6987,0.7273499369621277,1.5748,1.5488427728414536,0.0007,0.0006072236137697473,0.0016,0.0017284168861806393,0.0005,0.0008479601237922907,0.0127,0.0063412480521947145,0.0008,0.0007973453757585958,0.0006,0.0004741586744785309,0.0,-3.515554271871224e-05,0.006,0.006304400973021984,0.0071,0.006606946466490626,0.002,0.0023243233445100486,0.0192,0.021669883280992508,0.0005,0.0007376017747446895,0.0011,0.0011343145743012428,0.0157,0.019135549664497375,0.0014,0.0008769750129431486,0.0008,0.0005207641515880823,0.001,0.0006016401457600296
221,31.712077,32.92683029174805,295,307.4021301269531,812,790.9741821289062,0.0,-0.049905925989151,2.3009,2.7068047523498535,1.9725,3.245806097984314,31.0967,31.226980209350586,0.086,0.12399068474769592,0.3612,0.5126576889306307,0.0,0.0005834558978676796,1.6571,2.5213122367858887,11.3284,6.707719802856445,0.1478,0.22304987534880638,0.0,0.003620147705078125,0.0,0.0012253515888005495,0.7853,0.7214922308921814,0.891,1.4671294540166855,0.0003,0.0005915248329984024,0.0005,0.0014936457737348974,0.0003,0.0006376401579473168,0.0124,0.005721475696191192,0.0003,0.000795666259364225,0.0002,0.0003765632282011211,0.0,3.493728581815958e-05,0.0028,0.005935190245509148,0.0218,0.0074350673239678144,0.0018,0.002254568913485855,0.0265,0.02792632207274437,0.0005,0.0007642722921445966,0.0015,0.0015509307850152254,0.0239,0.02024494856595993,0.0,0.0006302390247583389,0.0,0.00029442820232361555,0.0,0.0003778758109547198
222,31.811552,29.71503448486328,296,275.3025817871094,683,804.7205505371094,0.0,0.0183466374874115,2.9836,2.927657127380371,2.757,3.01362407207489,30.7862,29.99787998199463,0.0862,0.09580942988395691,0.4352,0.4663077425211668,0.0,0.0026328228414058685,2.2117,2.3120111227035522,7.5083,7.206011772155762,0.1927,0.21117282286286354,0.0038,0.003593255765736103,0.0024,0.001350493635982275,0.8337,0.7487396001815796,1.2986,1.5305696576833725,0.0005,0.0005633898981614038,0.0014,0.00169956631725654,0.0,0.0007417330052703619,0.0135,0.007893155561760068,0.0002,0.000710785694536753,0.0002,0.00037549471016973257,0.0,2.8638882213272154e-05,0.0051,0.005606693914160132,0.0069,0.0066624756436795,0.0022,0.0021658118930645287,0.0269,0.02310285158455372,0.0007,0.0006862747250124812,0.0013,0.0011600533034652472,0.0211,0.0226748064160347,0.0009,0.0008745167870074511,0.0,0.0003311634063720703,0.0008,0.0004652265924960375
223,31.914307,36.151126861572266,297,339.75408935546875,811,791.5210723876953,0.0,0.01676800847053528,3.8392,3.2130119800567627,2.0557,2.7522695064544678,29.6513,30.583032608032227,0.0943,0.06775018572807312,0.4168,0.4389033056795597,0.0,0.012632198631763458,1.6643,2.122356414794922,10.5167,8.317225456237793,0.1954,0.20056487992405891,0.0019,0.002628135494887829,0.0,0.000713421031832695,1.1778,1.0050063729286194,1.379,1.5277664065361023,0.0005,0.0005863720871275291,0.0018,0.0019212745828554034,0.0006,0.0004173151683062315,0.0066,0.015668369131162763,0.0003,0.0005633644614135846,0.0002,0.00026193319354206324,0.0,-2.4150263925548643e-05,0.0031,0.004868297604843974,0.0089,0.007390675833448768,0.0027,0.002213931002188474,0.0472,0.025695903226733208,0.001,0.000790087622590363,0.0029,0.0013476265594363213,0.0105,0.015750743448734283,0.0012,0.0007086487021297216,0.0006,0.00046674953773617744,0.0004,0.00045836734352633357
224,32.011596,27.664592742919922,298,254.8642578125,727,801.8829193115234,0.0,0.02524474263191223,2.2005,2.843332290649414,4.6395,3.253316640853882,33.7588,30.17728328704834,0.0987,0.09445741772651672,0.7639,0.5278938189148903,0.0,0.009857573546469212,3.2091,2.4536789655685425,4.2486,6.888552665710449,0.2952,0.2257460132241249,0.0056,0.0037092622369527817,0.0041,0.0015143495984375477,0.4888,0.7750638127326965,1.6938,1.6359847337007523,0.0008,0.0006138132885098457,0.0017,0.0019121495424769819,0.0011,0.0009396109089720994,0.0068,0.007255099480971694,0.0011,0.0008348288683919236,0.0006,0.0004286550683900714,0.0,3.76071548089385e-05,0.0077,0.006116351578384638,0.0066,0.006952172610908747,0.0025,0.002267843927256763,0.0224,0.021511046215891838,0.0009,0.0007082434603944421,0.0012,0.0011448815930634737,0.0215,0.020617060363292694,0.0008,0.0007127681747078896,0.0,0.0002447941806167364,0.0007,0.0005461691180244088
225,32.20836,32.02170944213867,300,298.3384094238281,816,789.2218170166016,0.0,0.027714401483535767,2.8394,2.695061445236206,2.5694,3.2504634857177734,31.4902,29.865891456604004,0.0616,0.08385297656059265,0.3088,0.510180464014411,0.0,0.006211564876139164,2.11,2.4902055263519287,7.5122,6.59139347076416,0.1371,0.21968348696827888,0.0025,0.004137922078371048,0.0,0.001233149552717805,0.8353,0.6947308778762817,1.1893,1.5296825617551804,0.0004,0.0005842466780450195,0.0013,0.0016316401888616383,0.0,0.0007427129603456706,0.0026,0.0071368960198014975,0.0004,0.0007729127100901678,0.0001,0.00040639768121764064,0.0002,1.815068389987573e-05,0.0045,0.006135451607406139,0.0064,0.006850891513749957,0.0016,0.0022254654322750866,0.0147,0.023872001096606255,0.0007,0.0007041750941425562,0.0009,0.0011912183836102486,0.0169,0.025897584855556488,0.0007,0.0009036923293024302,0.0,0.0002697901800274849,0.0004,0.00042385392589494586
226,32.53958,31.901226043701172,303,297.0099792480469,788,809.7209167480469,0.0,0.020056545734405518,3.525,3.2473928928375244,2.3584,2.6876803636550903,28.1611,29.575085639953613,0.0969,0.09008833765983582,0.3439,0.42364425770938396,0.0,0.00014569051563739777,1.8985,2.0801236629486084,9.0496,7.941025257110596,0.1908,0.19670511409640312,0.0021,0.003199002705514431,0.0,0.0010300285648554564,1.0465,0.7853848934173584,1.3361,1.4557675570249557,0.0004,0.0005221063474891707,0.0016,0.0015999017632566392,0.0,0.0005647791549563408,0.003,0.00400947337038815,0.0005,0.0006313234480330721,0.0002,0.0003013715031556785,0.0,3.8886137190274894e-05,0.0043,0.0049394594971090555,0.0063,0.0067543701734393835,0.0022,0.002042845415417105,0.0254,0.0234379842877388,0.0007,0.0006099410820752382,0.0013,0.0012369751930236816,0.0222,0.017840884625911713,0.0,0.0006934732664376497,0.0,0.00023366184905171394,0.0006,0.0003005273756571114
227,32.637962,28.348983764648438,304,261.6224060058594,820,801.4620056152344,0.0,0.13014742732048035,4.0113,3.107835292816162,2.075,2.7717230319976807,26.4221,29.24063777923584,0.0814,0.08469554781913757,0.3366,0.46507357619702816,0.0,-0.0011764327064156532,1.6196,2.12762713432312,10.2019,7.611661911010742,0.1751,0.20587952435016632,0.0025,0.0033125830814242363,0.0,0.0015116920694708824,1.2756,0.8132016062736511,1.4375,1.5571729987859726,0.0004,0.0005549472116399556,0.002,0.0017735639703460038,0.0,0.00046340955304913223,0.0042,0.006824547192081809,0.0005,0.0007034825830487534,0.0002,0.00036347145214676857,0.0,5.263018101686612e-05,0.0035,0.005331332329660654,0.0072,0.006747391307726502,0.002,0.002205353754106909,0.0192,0.023214265704154968,0.0007,0.0006992726121097803,0.0011,0.0011932442430406809,0.0107,0.017186380922794342,0.0,0.0005868233274668455,0.0,0.00019354582764208317,0.0,0.00042937841499224305
228,32.729786,29.179031372070312,305,269.8600769042969,843,797.7803344726562,0.0557,0.11549916863441467,3.8309,3.048851490020752,2.0315,2.76686692237854,24.9556,28.88206672668457,0.0721,0.07538372278213501,0.3763,0.45253407768905163,0.0,0.0003125090152025223,1.591,2.1232272386550903,10.7077,7.486753463745117,0.1788,0.20110809057950974,0.0028,0.0036574406549334526,0.0028,0.0011252106633037329,1.2762,0.7970728278160095,1.5255,1.5201753824949265,0.0005,0.0005413806502474472,0.002,0.0017049791058525443,0.0004,0.0004471110296435654,0.0025,0.0049328256864100695,0.0006,0.0006822360155638307,0.0003,0.0003702038084156811,0.0,4.096345946891233e-05,0.0038,0.005315709160640836,0.0102,0.006780888652428985,0.0018,0.0021645010565407574,0.0201,0.02209525927901268,0.0003,0.0006434489623643458,0.0007,0.0010643706191331148,0.0339,0.020623497664928436,0.0009,0.0005599104333668947,0.0,9.069917723536491e-05,0.0,0.0003830178175121546
229,32.840192,32.88197708129883,306,306.89471435546875,835,809.712646484375,0.0,-0.014582514762878418,2.8848,2.819988965988159,2.2065,3.046808123588562,32.841,31.306139945983887,0.0714,0.10584285855293274,0.3491,0.49096123687922955,0.0,0.004321679472923279,1.7477,2.3553115129470825,7.8339,6.784859657287598,0.1558,0.20856400951743126,0.0042,0.004441452212631702,0.0016,0.0014147984329611063,0.9625,0.8193061947822571,1.3583,1.5280051082372665,0.0005,0.0005870435124961659,0.0016,0.001845567487180233,0.0003,0.0006139712641015649,0.0017,0.00617853575386107,0.0006,0.0007740052315057255,0.0002,0.0004368710797280073,0.0,6.889994256198406e-05,0.0039,0.005625636084005237,0.0061,0.006586969830095768,0.0018,0.0021686310647055507,0.014,0.020481597632169724,0.0004,0.0006547560915350914,0.0006,0.0010313433595001698,0.0124,0.017035678029060364,0.0,0.0004420429468154907,0.0,0.0002806305419653654,0.0,0.00021570787066593766
230,32.938575,40.073734283447266,307,378.7361755371094,824,817.8785400390625,0.0,0.030771464109420776,2.8551,3.0451762676239014,2.5271,2.6818326711654663,29.4315,31.13781452178955,0.0965,0.08402875065803528,0.3962,0.43322121538221836,0.0,0.005018273368477821,2.057,2.1183955669403076,7.3405,7.686443328857422,0.201,0.19621605053544044,0.0021,0.0031465934589505196,0.0,0.0012804137077182531,0.854,0.7157965302467346,1.3397,1.3010577708482742,0.0005,0.0005098178662592545,0.0014,0.001217488432303071,0.0003,0.00046620937064290047,0.0015,0.002628560410812497,0.0005,0.0006568847311427817,0.0004,0.00029505486600100994,0.0,2.9799215553794056e-05,0.0049,0.004857950611039996,0.0062,0.007195026846602559,0.0021,0.0019815205014310777,0.0255,0.02400248870253563,0.0006,0.0006180156487971544,0.0018,0.0013196656946092844,0.0173,0.018098801374435425,0.0,0.00035949633456766605,0.0006,0.000254126382060349,0.0,0.0003290610038675368
231,33.006349,36.664066314697266,308,344.5969543457031,836,807.8898010253906,0.0,-0.054949015378952026,2.6013,2.8731045722961426,2.3148,2.6801007986068726,30.72,31.48197364807129,0.076,0.09149369597434998,0.35,0.4340905789285898,0.0,0.003619244322180748,1.9507,2.1444848775863647,6.4725,7.358676910400391,0.1723,0.1919652633368969,0.0042,0.003498249687254429,0.0,0.0008612337987869978,0.7352,0.8034074902534485,1.2246,1.3155375868082047,0.0004,0.0005156033439561725,0.0012,0.0014126547612249851,0.0,0.000376619107555598,0.0024,0.004214178072288632,0.0005,0.0006211476429598406,0.0002,0.00035519973607733846,0.0,1.6011726984288543e-05,0.0048,0.004834340885281563,0.0063,0.00682209013029933,0.0019,0.0020283822086639702,0.0236,0.02215135097503662,0.001,0.0006120178150013089,0.001,0.0011478294618427753,0.0179,0.016569681465625763,0.0,0.00028932560235261917,0.0,0.0003669419093057513,0.0,0.0002885957364924252
232,33.109104,41.20855712890625,309,390.05670166015625,795,819.8817443847656,0.215,0.027228206396102905,2.8876,3.078263521194458,1.8929,2.5581976175308228,26.9068,31.11351490020752,0.0933,0.09900087118148804,0.3417,0.41046372428536415,0.0,0.002349352464079857,1.5875,2.056103229522705,8.0333,7.870915412902832,0.1741,0.19113975763320923,0.005,0.0030612843111157417,0.0,0.001170438714325428,0.9195,0.7500587105751038,1.3007,1.253353774547577,0.0003,0.000480846778373234,0.0019,0.00114952475996688,0.0003,0.0004224266158416867,0.0019,0.002786084311082959,0.0007,0.0006061501480871812,0.0002,0.0002806059783324599,0.0,3.32458657794632e-05,0.0042,0.004596437560394406,0.0068,0.007335768546909094,0.0022,0.001976408588234335,0.0285,0.02549368515610695,0.0006,0.0006228106212802231,0.0011,0.0013511180877685547,0.01,0.018115155398845673,0.0,0.00031288969330489635,0.0,0.00030512071680277586,0.0005,0.000303101260215044
233,33.210765,34.038055419921875,310,318.3968200683594,792,804.7308044433594,0.0,-0.05010524392127991,2.5759,2.8488450050354004,3.1607,2.811063766479492,29.9741,31.446608543395996,0.1148,0.08491691946983337,0.5834,0.45538060925900936,0.0,0.005262535065412521,2.488,2.2079142332077026,5.8326,7.163281440734863,0.2337,0.1969919539988041,0.0052,0.0037865610793232918,0.0,0.0009604196529835463,0.6674,0.8298464417457581,1.5467,1.4144229739904404,0.0005,0.0005551310023292899,0.002,0.0016492567374370992,0.001,0.00041259039426222444,0.0021,0.006036724196746945,0.0009,0.0006644746026722714,0.0005,0.00038650823989883065,0.0,2.057768142549321e-05,0.0066,0.005112101789563894,0.0066,0.006587612442672253,0.0023,0.002088575332891196,0.0233,0.020550645887851715,0.0009,0.0006320394459180534,0.0011,0.0010559821967035532,0.026,0.016012869775295258,0.0,0.00036199879832565784,0.0004,0.00034983863588422537,0.0,0.0002856748760677874
234,33.308054,32.25469207763672,311,300.5552062988281,824,802.328369140625,0.0,-0.06887057423591614,2.8054,2.7555763721466064,2.4604,2.9097436666488647,31.3481,31.463088035583496,0.0919,0.0944090485572815,0.3608,0.4731806330382824,0.0,0.004178285598754883,2.0728,2.283307433128357,6.9046,6.85141134262085,0.1805,0.20055967941880226,0.0048,0.004130927845835686,0.0032,0.0009873844683170319,0.7791,0.8361021876335144,1.297,1.4523892551660538,0.0005,0.0005658824666170403,0.0016,0.0017513108323328197,0.0007,0.0004659126279875636,0.0028,0.005835625575855374,0.0005,0.0007018639153102413,0.0004,0.00043037289287894964,0.0,3.342299169162288e-05,0.0047,0.005335246445611119,0.0055,0.006459441734477878,0.0023,0.0021257762564346194,0.0216,0.019819680601358414,0.0006,0.0006292463513091207,0.0012,0.0009981105104088783,0.0141,0.016072429716587067,0.0,0.0003589277621358633,0.0,0.000349760171957314,0.0,0.0002558480482548475
